                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                0.44394,                0.27975,                0.88819,                0.94746,                0.94614,                 0.9759,                0.86042,                0.58707,                0.34018,                0.86684,              0.0042976,              0.0042976,              0.0042976
                    147,                 0.4514,                0.28772,                0.88915,                0.94693,                0.93988,                0.97526,                0.85344,                 0.5891,                0.35705,                0.87136,               0.004258,               0.004258,               0.004258
                    148,                0.46271,                0.28944,                0.88984,                0.96326,                0.93934,                 0.9748,                0.84847,                0.60189,                0.36674,                0.87454,              0.0042184,              0.0042184,              0.0042184
                    149,                0.45632,                0.28581,                0.88715,                0.95676,                0.96022,                0.97684,                  0.853,                0.61102,                0.34499,                0.87881,              0.0041788,              0.0041788,              0.0041788
                    150,                0.45521,                0.28142,                0.88648,                0.93575,                0.96218,                0.97699,                0.85993,                0.58328,                0.34494,                0.86435,              0.0041392,              0.0041392,              0.0041392
                    151,                0.45025,                0.28097,                0.88709,                0.94827,                0.94483,                0.97536,                 0.8561,                0.58767,                 0.3339,                0.86935,              0.0040996,              0.0040996,              0.0040996
                    152,                0.43664,                0.27291,                0.88314,                 0.9415,                0.95753,                0.97996,                0.85619,                0.59568,                0.33812,                0.87328,                0.00406,                0.00406,                0.00406
                    153,                0.44409,                0.27704,                0.88753,                0.95218,                0.94562,                0.97534,                0.85957,                0.59034,                0.33595,                0.87095,              0.0040204,              0.0040204,              0.0040204
                    154,                0.44344,                0.27609,                0.88661,                0.94164,                0.95825,                0.97597,                0.86023,                0.59115,                0.33984,                0.86763,              0.0039808,              0.0039808,              0.0039808
                    155,                0.44028,                0.27644,                0.88381,                0.95139,                 0.9402,                0.97328,                 0.8568,                0.59252,                0.35396,                0.87405,              0.0039412,              0.0039412,              0.0039412
                    156,                0.43921,                0.27661,                0.88578,                0.95684,                0.93053,                0.97255,                0.84836,                0.59055,                0.36333,                0.87225,              0.0039016,              0.0039016,              0.0039016
                    157,                0.43681,                0.27075,                0.88771,                0.94813,                0.95304,                0.97341,                 0.8538,                0.59108,                0.34674,                0.86881,               0.003862,               0.003862,               0.003862
                    158,                0.42036,                0.26733,                0.87977,                0.95038,                 0.9565,                0.97626,                0.85355,                 0.5734,                0.32966,                 0.8566,              0.0038224,              0.0038224,              0.0038224
                    159,                0.43865,                0.27178,                0.88546,                0.94326,                0.96643,                0.97894,                0.85654,                0.58798,                 0.3275,                0.86328,              0.0037828,              0.0037828,              0.0037828
                    160,                0.44108,                0.27431,                0.88097,                0.94186,                0.96482,                0.98011,                0.85844,                0.58894,                0.33472,                0.86498,              0.0037432,              0.0037432,              0.0037432
                    161,                0.43595,                 0.2713,                  0.886,                0.93164,                0.95678,                0.97793,                0.85657,                0.58835,                0.33974,                0.86802,              0.0037036,              0.0037036,              0.0037036
                    162,                0.43339,                0.27141,                0.88584,                0.93039,                0.96117,                0.97533,                0.85604,                 0.5858,                0.33724,                0.87337,               0.003664,               0.003664,               0.003664
                    163,                0.43505,                0.27003,                0.88575,                0.94393,                 0.9524,                0.97936,                0.85522,                 0.5881,                0.34019,                0.87072,              0.0036244,              0.0036244,              0.0036244
                    164,                0.43902,                0.27017,                0.87923,                0.94142,                0.94225,                0.97361,                0.85437,                0.58848,                0.36098,                0.87613,              0.0035848,              0.0035848,              0.0035848
                    165,                0.42123,                0.26198,                0.87925,                0.94118,                0.96009,                0.97764,                0.85004,                0.60288,                0.34574,                 0.8819,              0.0035452,              0.0035452,              0.0035452
                    166,                0.42543,                0.26603,                0.88133,                0.94127,                0.94865,                0.97144,                0.85094,                0.59746,                0.36288,                0.87653,              0.0035056,              0.0035056,              0.0035056
                    167,                0.42786,                0.26614,                0.88282,                0.93877,                0.94751,                0.97552,                 0.8585,                0.59256,                0.35194,                0.87203,               0.003466,               0.003466,               0.003466
                    168,                0.42207,                0.27322,                0.87257,                0.94238,                0.94531,                0.97443,                0.85929,                0.58424,                 0.3631,                0.86734,              0.0034264,              0.0034264,              0.0034264
                    169,                 0.4301,                0.26452,                0.87784,                0.93821,                0.95856,                0.97708,                 0.8585,                0.58414,                0.34909,                0.86462,              0.0033868,              0.0033868,              0.0033868
                    170,                0.42639,                0.26534,                 0.8806,                  0.948,                0.95122,                0.97709,                0.85564,                0.58546,                0.34418,                0.86777,              0.0033472,              0.0033472,              0.0033472
                    171,                0.41863,                0.25648,                0.87798,                0.94358,                0.96408,                0.97912,                0.85981,                0.58262,                0.34167,                0.86777,              0.0033076,              0.0033076,              0.0033076
                    172,                0.43299,                0.26749,                0.88684,                0.95123,                0.96077,                0.97825,                0.85453,                0.59098,                0.34731,                0.87178,               0.003268,               0.003268,               0.003268
                    173,                0.41717,                0.25772,                0.87638,                  0.942,                0.97003,                 0.9779,                0.85501,                0.59425,                0.34064,                0.87607,              0.0032284,              0.0032284,              0.0032284
                    174,                 0.4228,                0.25975,                0.87554,                0.95112,                0.95146,                0.97647,                0.85095,                0.59024,                0.34408,                0.87318,              0.0031888,              0.0031888,              0.0031888
                    175,                0.41955,                0.26669,                0.87933,                0.94965,                 0.9553,                0.97162,                 0.8506,                0.58787,                0.34727,                0.87268,              0.0031492,              0.0031492,              0.0031492
                    176,                0.41066,                0.26004,                0.87267,                0.95501,                0.95018,                0.97517,                0.85668,                0.58085,                0.33786,                0.86306,              0.0031096,              0.0031096,              0.0031096
                    177,                0.41264,                 0.2549,                0.87372,                0.94887,                0.95087,                0.97486,                0.85753,                0.57871,                 0.3366,                 0.8686,                0.00307,                0.00307,                0.00307
                    178,                0.42229,                0.25798,                0.87943,                0.94445,                0.95247,                0.97653,                0.85295,                 0.5877,                0.33646,                0.87607,              0.0030304,              0.0030304,              0.0030304
                    179,                0.41615,                0.25586,                0.87398,                0.95106,                0.94833,                0.97711,                0.85484,                0.58631,                0.33521,                0.87247,              0.0029908,              0.0029908,              0.0029908
                    180,                0.41185,                0.25673,                 0.8778,                0.93416,                0.96169,                0.97808,                0.85669,                0.58108,                0.33426,                0.86892,              0.0029512,              0.0029512,              0.0029512
                    181,                0.40891,                0.25165,                0.87182,                0.94363,                 0.9516,                0.97791,                0.85744,                0.58579,                0.34575,                0.87057,              0.0029116,              0.0029116,              0.0029116
                    182,                0.40784,                0.24999,                 0.8773,                0.94391,                0.96117,                0.97856,                0.85631,                0.58898,                0.34347,                0.87287,               0.002872,               0.002872,               0.002872
                    183,                0.40548,                0.24914,                0.87473,                0.94245,                0.95354,                0.97761,                0.85442,                0.59707,                0.33976,                0.87497,              0.0028324,              0.0028324,              0.0028324
                    184,                0.40834,                0.25324,                0.87328,                0.94243,                0.96405,                0.97776,                0.85374,                0.59697,                0.34844,                0.87007,              0.0027928,              0.0027928,              0.0027928
                    185,                0.41708,                0.26143,                0.87646,                0.94512,                0.96002,                0.97652,                0.85529,                0.59033,                0.34082,                0.87013,              0.0027532,              0.0027532,              0.0027532
                    186,                0.39745,                0.24771,                0.86988,                0.93752,                0.96555,                0.97664,                0.85624,                0.58779,                0.34547,                0.86826,              0.0027136,              0.0027136,              0.0027136
                    187,                0.40855,                0.24669,                0.86896,                0.94735,                0.95716,                0.97627,                0.85568,                0.59451,                0.34038,                0.87484,               0.002674,               0.002674,               0.002674
                    188,                0.41162,                0.25541,                0.87382,                0.94762,                0.94049,                0.97618,                0.85124,                0.59571,                0.35054,                0.87517,              0.0026344,              0.0026344,              0.0026344
                    189,                0.39916,                0.24641,                0.86801,                0.94097,                0.95681,                0.97675,                0.85524,                0.60064,                0.34482,                0.87913,              0.0025948,              0.0025948,              0.0025948
                    190,                0.39749,                0.24234,                0.86375,                0.94272,                 0.9571,                0.97701,                0.85651,                0.59214,                0.34655,                0.87316,              0.0025552,              0.0025552,              0.0025552
                    191,                0.40203,                0.24517,                0.87082,                0.94658,                0.95651,                0.97449,                0.85712,                0.59115,                0.34428,                0.87255,              0.0025156,              0.0025156,              0.0025156
                    192,                0.39767,                0.24067,                0.87232,                 0.9499,                0.96043,                0.97494,                 0.8531,                0.59511,                0.35023,                0.87508,               0.002476,               0.002476,               0.002476
                    193,                0.39482,                 0.2441,                0.86963,                0.94355,                0.96149,                0.97273,                0.84911,                 0.5946,                0.35164,                0.87385,              0.0024364,              0.0024364,              0.0024364
                    194,                0.39591,                0.24275,                0.86914,                 0.9502,                0.95618,                0.97558,                0.85418,                0.59054,                 0.3463,                0.87424,              0.0023968,              0.0023968,              0.0023968
                    195,                0.39178,                0.24339,                0.86953,                0.95741,                0.96393,                0.97214,                0.85069,                0.59146,                0.35304,                0.87581,              0.0023572,              0.0023572,              0.0023572
                    196,                0.39717,                0.23953,                0.86843,                0.95285,                0.96555,                  0.972,                0.85161,                0.59205,                0.35877,                0.87817,              0.0023176,              0.0023176,              0.0023176
