                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    122,                 0.4887,                0.30946,                0.90382,                0.95155,                0.94626,                0.97313,                0.84845,                0.60424,                0.36093,                0.88309,               0.005248,               0.005248,               0.005248
                    123,                0.48257,                0.30785,                0.89533,                0.94276,                0.96491,                0.97718,                0.85219,                0.60916,                0.34847,                0.88147,              0.0052084,              0.0052084,              0.0052084
                    124,                0.48534,                 0.3059,                0.89728,                0.92725,                0.97403,                 0.9755,                0.84617,                  0.613,                0.36225,                 0.8824,              0.0051688,              0.0051688,              0.0051688
                    125,                0.48118,                0.29863,                0.89739,                0.94855,                0.96625,                0.97657,                0.84961,                0.60148,                0.35688,                0.88485,              0.0051292,              0.0051292,              0.0051292
                    126,                 0.4814,                0.30281,                0.89654,                0.94726,                0.95522,                0.97422,                0.85162,                0.60384,                 0.3503,                0.87287,              0.0050896,              0.0050896,              0.0050896
                    127,                0.47729,                0.29343,                0.89972,                0.93524,                0.96611,                0.97539,                0.84915,                 0.6166,                0.35657,                0.88222,                0.00505,                0.00505,                0.00505
                    128,                0.47756,                0.29636,                0.89123,                0.94263,                0.95915,                0.97225,                0.84899,                0.61459,                0.35601,                0.88127,              0.0050104,              0.0050104,              0.0050104
                    129,                0.46652,                0.29444,                0.89422,                0.93721,                0.94884,                0.97345,                0.84715,                0.60456,                0.36635,                0.87228,              0.0049708,              0.0049708,              0.0049708
                    130,                0.47164,                0.30044,                0.89521,                0.95141,                0.96804,                0.97405,                0.85136,                0.60696,                0.34064,                0.87146,              0.0049312,              0.0049312,              0.0049312
                    131,                0.47284,                0.29498,                0.89371,                0.93603,                0.96606,                0.97654,                0.85753,                0.59677,                0.33466,                0.87184,              0.0048916,              0.0048916,              0.0048916
                    132,                0.47312,                0.29284,                0.89411,                0.92412,                 0.9626,                0.97075,                0.84531,                0.60598,                0.33914,                 0.8793,               0.004852,               0.004852,               0.004852
                    133,                 0.4648,                0.29026,                0.89361,                0.92936,                0.95614,                0.96966,                0.84997,                0.59388,                0.36062,                0.87142,              0.0048124,              0.0048124,              0.0048124
                    134,                0.47241,                0.29749,                0.89627,                0.94709,                0.94296,                0.97131,                0.84496,                0.58631,                0.35088,                0.87174,              0.0047728,              0.0047728,              0.0047728
                    135,                 0.4745,                0.29812,                0.89681,                0.93757,                0.95968,                0.96765,                0.84366,                0.60286,                0.37249,                0.87823,              0.0047332,              0.0047332,              0.0047332
                    136,                0.47346,                0.29309,                0.89387,                0.93833,                0.96962,                0.97356,                0.84813,                 0.6043,                0.35589,                 0.8775,              0.0046936,              0.0046936,              0.0046936
                    137,                0.47196,                0.29647,                 0.8965,                0.94839,                0.94934,                0.97463,                0.85002,                0.62107,                0.37131,                0.88674,               0.004654,               0.004654,               0.004654
                    138,                0.46952,                0.29168,                0.89868,                0.93207,                0.96962,                0.97578,                0.84932,                0.61228,                0.35764,                0.88306,              0.0046144,              0.0046144,              0.0046144
                    139,                0.46755,                0.29056,                0.89147,                0.93138,                 0.9557,                0.97339,                0.84982,                 0.6122,                0.36893,                0.87653,              0.0045748,              0.0045748,              0.0045748
                    140,                0.48439,                 0.2968,                0.89817,                0.91999,                0.96905,                0.97081,                 0.8488,                0.60737,                 0.3535,                 0.8729,              0.0045352,              0.0045352,              0.0045352
                    141,                0.46243,                0.28662,                0.88739,                0.95029,                0.94951,                0.97552,                0.84514,                0.62486,                0.35037,                0.87945,              0.0044956,              0.0044956,              0.0044956
