                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.40458,                0.27565,                0.82226,                0.99182,                0.99508,                  0.995,                0.91134,                0.51549,                0.24447,                0.83317,              0.0006504,              0.0006504,              0.0006504
                    157,                0.40345,                0.27946,                0.82375,                 0.9971,                0.98852,                  0.995,                0.90759,                0.54102,                0.24713,                0.83715,              0.0006438,              0.0006438,              0.0006438
                    158,                0.40863,                0.27639,                0.83039,                0.99798,                0.98869,                  0.995,                0.90041,                0.52921,                0.24878,                0.83826,             0.00063719,             0.00063719,             0.00063719
                    159,                0.40754,                0.26645,                0.83291,                0.99791,                0.98863,                  0.995,                0.89595,                0.52355,                0.25539,                0.83253,             0.00063059,             0.00063059,             0.00063059
                    160,                 0.3828,                 0.2637,                0.81774,                0.99797,                0.98889,                  0.995,                0.90398,                0.53158,                0.24644,                0.83991,             0.00062399,             0.00062399,             0.00062399
                    161,                0.38162,                0.25513,                0.81465,                0.99802,                0.98822,                  0.995,                0.90746,                0.51842,                0.25081,                0.83328,             0.00061739,             0.00061739,             0.00061739
                    162,                0.37886,                0.25245,                0.81593,                0.99747,                0.98781,                  0.995,                0.90314,                0.52739,                0.27014,                0.83077,             0.00061079,             0.00061079,             0.00061079
                    163,                0.38886,                 0.2668,                0.82776,                0.99799,                0.98816,                  0.995,                 0.8931,                0.52537,                0.24737,                0.82983,             0.00060419,             0.00060419,             0.00060419
                    164,                0.39569,                0.26868,                0.83191,                0.99797,                0.98918,                  0.995,                0.88949,                0.54606,                0.23365,                 0.8434,             0.00059759,             0.00059759,             0.00059759
                    165,                0.40037,                0.27572,                0.83235,                0.99787,                0.98802,                  0.995,                0.90777,                0.52139,                0.23845,                0.83455,             0.00059098,             0.00059098,             0.00059098
                    166,                0.39164,                0.27801,                0.82885,                0.99778,                 0.9881,                  0.995,                0.92027,                0.48417,                0.23692,                0.82341,             0.00058438,             0.00058438,             0.00058438
                    167,                0.38828,                0.26854,                0.82664,                0.99799,                0.98962,                  0.995,                0.90837,                0.50556,                0.24026,                0.82762,             0.00057778,             0.00057778,             0.00057778
                    168,                0.37739,                 0.2534,                0.80985,                0.99963,                      1,                  0.995,                0.90597,                0.51481,                0.23532,                0.83537,             0.00057118,             0.00057118,             0.00057118
                    169,                0.38494,                0.27356,                0.82606,                0.99079,                0.99813,                  0.995,                0.91163,                0.50378,                0.24873,                0.82886,             0.00056458,             0.00056458,             0.00056458
                    170,                 0.3858,                0.26486,                0.82096,                0.99787,                0.98835,                  0.995,                0.90641,                0.53708,                0.24018,                 0.8351,             0.00055798,             0.00055798,             0.00055798
                    171,                0.36886,                0.25993,                0.82047,                0.99758,                0.98792,                  0.995,                0.91413,                0.51223,                0.23888,                0.82515,             0.00055138,             0.00055138,             0.00055138
                    172,                0.37942,                0.26193,                0.82571,                0.99754,                 0.9878,                  0.995,                0.91148,                0.52619,                0.26328,                0.83115,             0.00054478,             0.00054478,             0.00054478
                    173,                0.39336,                0.27837,                0.82812,                0.99798,                0.98842,                  0.995,                0.89713,                0.51699,                0.24327,                0.83593,             0.00053817,             0.00053817,             0.00053817
                    174,                0.36724,                0.26364,                0.81641,                0.99788,                0.98928,                  0.995,                 0.9111,                0.53604,                0.24594,                0.84437,             0.00053157,             0.00053157,             0.00053157
                    175,                0.36968,                0.25688,                0.82509,                0.99606,                      1,                  0.995,                0.89903,                0.52922,                0.24091,                0.83671,             0.00052497,             0.00052497,             0.00052497
                    176,                0.37173,                 0.2579,                0.82347,                 0.9958,                      1,                  0.995,                0.90087,                0.54116,                0.23853,                0.83448,             0.00051837,             0.00051837,             0.00051837
                    177,                0.38181,                0.25874,                0.83023,                0.99525,                      1,                  0.995,                 0.9024,                0.53613,                0.24997,                 0.8329,             0.00051177,             0.00051177,             0.00051177
                    178,                0.37747,                0.25536,                0.83067,                0.99456,                0.99963,                  0.995,                0.91755,                0.50498,                0.22703,                0.82997,             0.00050517,             0.00050517,             0.00050517
                    179,                0.37596,                0.25938,                0.82803,                0.99287,                0.99827,                  0.995,                0.90789,                0.50886,                0.25164,                 0.8268,             0.00049857,             0.00049857,             0.00049857
                    180,                0.37648,                0.26661,                0.81754,                0.99295,                0.99916,                  0.995,                0.89698,                0.50642,                 0.2341,                0.83308,             0.00049197,             0.00049197,             0.00049197
                    181,                0.38367,                0.27211,                 0.8218,                0.99443,                      1,                  0.995,                0.91224,                0.51642,                0.22567,                0.83158,             0.00048536,             0.00048536,             0.00048536
                    182,                  0.368,                0.24704,                0.82262,                 0.9955,                      1,                  0.995,                0.91468,                0.51339,                 0.2224,                0.83177,             0.00047876,             0.00047876,             0.00047876
                    183,                0.37303,                0.25457,                0.81649,                0.99122,                 0.9982,                  0.995,                 0.9079,                0.52997,                0.23299,                0.83623,             0.00047216,             0.00047216,             0.00047216
                    184,                0.37128,                0.24766,                0.81669,                0.98929,                0.99802,                  0.995,                 0.9099,                0.50234,                0.23017,                0.82886,             0.00046556,             0.00046556,             0.00046556
                    185,                0.35998,                0.24243,                0.81541,                0.99568,                      1,                  0.995,                0.92513,                0.50516,                0.21688,                 0.8301,             0.00045896,             0.00045896,             0.00045896
                    186,                0.35062,                0.24418,                0.81654,                0.99492,                      1,                  0.995,                0.92836,                0.48804,                0.21808,                0.82836,             0.00045236,             0.00045236,             0.00045236
                    187,                  0.353,                0.24343,                0.81867,                0.99553,                      1,                  0.995,                 0.9162,                0.50905,                0.22487,                0.82856,             0.00044576,             0.00044576,             0.00044576
                    188,                0.36749,                0.25145,                  0.814,                0.99524,                      1,                  0.995,                0.91389,                0.51746,                0.22729,                0.83342,             0.00043915,             0.00043915,             0.00043915
                    189,                0.34419,                0.24121,                0.81462,                0.99802,                0.98898,                  0.995,                0.91124,                0.51368,                0.22157,                0.82946,             0.00043255,             0.00043255,             0.00043255
                    190,                0.35063,                0.24918,                0.81479,                      1,                0.99935,                  0.995,                 0.9125,                0.50725,                0.22988,                0.82307,             0.00042595,             0.00042595,             0.00042595
                    191,                  0.353,                0.24178,                0.81814,                      1,                0.99925,                  0.995,                0.92114,                0.51458,                0.24167,                0.82898,             0.00041935,             0.00041935,             0.00041935
                    192,                0.34706,                0.24045,                0.81503,                0.99971,                      1,                  0.995,                 0.9064,                0.50686,                0.22321,                0.83193,             0.00041275,             0.00041275,             0.00041275
                    193,                0.34305,                0.23376,                0.82158,                      1,                      1,                  0.995,                0.91622,                0.50205,                0.21422,                0.82981,             0.00040615,             0.00040615,             0.00040615
                    194,                0.35041,                0.23855,                0.82074,                      1,                      1,                  0.995,                0.92235,                 0.5156,                 0.2172,                0.83022,             0.00039955,             0.00039955,             0.00039955
                    195,                0.34795,                0.24067,                0.81873,                 0.9934,                0.99835,                  0.995,                0.91515,                0.52214,                0.22012,                0.83282,             0.00039295,             0.00039295,             0.00039295
                    196,                0.35524,                 0.2466,                0.81414,                0.99944,                      1,                  0.995,                0.91422,                0.52463,                0.23168,                0.83586,             0.00038634,             0.00038634,             0.00038634
                    197,                0.34079,                0.23339,                0.81383,                      1,                      1,                  0.995,                0.93295,                0.49507,                0.22341,                0.82072,             0.00037974,             0.00037974,             0.00037974
                    198,                0.35107,                0.23967,                0.81648,                0.99799,                0.99011,                  0.995,                  0.923,                0.48844,                0.22612,                0.82234,             0.00037314,             0.00037314,             0.00037314
                    199,                0.36154,                0.24309,                0.81777,                      1,                      1,                  0.995,                0.92431,                 0.4934,                0.21886,                0.82899,             0.00036654,             0.00036654,             0.00036654
                    200,                0.34263,                0.23613,                0.81556,                      1,                      1,                  0.995,                0.92514,                0.50124,                0.21493,                0.82637,             0.00035994,             0.00035994,             0.00035994
                    201,                0.33101,                0.22638,                0.81027,                 0.9995,                      1,                  0.995,                0.91717,                0.50155,                0.21561,                0.82292,             0.00035334,             0.00035334,             0.00035334
                    202,                0.33452,                 0.2323,                0.81354,                0.99372,                0.99885,                  0.995,                0.91895,                0.49835,                0.21426,                0.82242,             0.00034674,             0.00034674,             0.00034674
                    203,                0.32591,                0.22295,                 0.8107,                0.99463,                0.99992,                  0.995,                0.91856,                0.50711,                0.22602,                0.82809,             0.00034013,             0.00034013,             0.00034013
                    204,                0.33939,                0.23645,                0.80274,                0.99208,                0.99827,                  0.995,                0.92194,                0.51861,                0.22747,                0.83134,             0.00033353,             0.00033353,             0.00033353
                    205,                0.33122,                0.22992,                0.81258,                      1,                      1,                  0.995,                0.91873,                0.51947,                0.22607,                0.82938,             0.00032693,             0.00032693,             0.00032693
                    206,                0.34455,                0.23228,                0.81208,                0.99802,                0.98859,                  0.995,                0.91844,                0.51432,                0.22973,                0.82566,             0.00032033,             0.00032033,             0.00032033
                    207,                0.31432,                0.22074,                0.80861,                0.99686,                0.98779,                  0.995,                0.91943,                0.51176,                0.23653,                0.82832,             0.00031373,             0.00031373,             0.00031373
                    208,                0.33335,                0.23252,                0.81786,                      1,                      1,                  0.995,                 0.9259,                0.52086,                 0.2344,                0.82907,             0.00030713,             0.00030713,             0.00030713
                    209,                0.34426,                0.23189,                0.81672,                0.99688,                0.98907,                  0.995,                0.92035,                0.53156,                0.21975,                0.83409,             0.00030053,             0.00030053,             0.00030053
                    210,                0.32006,                0.22496,                0.80795,                0.99097,                0.99814,                  0.995,                0.92317,                0.52679,                0.22511,                  0.836,             0.00029393,             0.00029393,             0.00029393
                    211,                0.33459,                0.22939,                0.81658,                0.99546,                      1,                  0.995,                0.92167,                0.52581,                0.22931,                0.83478,             0.00028732,             0.00028732,             0.00028732
                    212,                 0.3328,                0.23145,                0.81099,                0.99465,                0.99974,                  0.995,                0.91196,                0.51929,                0.22388,                0.83251,             0.00028072,             0.00028072,             0.00028072
                    213,                0.31879,                0.21743,                0.80657,                0.99562,                      1,                  0.995,                0.90391,                0.52059,                0.22259,                0.83058,             0.00027412,             0.00027412,             0.00027412
                    214,                0.30373,                0.21171,                0.81272,                0.99936,                      1,                  0.995,                0.92257,                0.52117,                0.22112,                 0.8277,             0.00026752,             0.00026752,             0.00026752
                    215,                0.31851,                0.22084,                0.81098,                0.99505,                      1,                  0.995,                0.91919,                0.51682,                0.22222,                0.82663,             0.00026092,             0.00026092,             0.00026092
                    216,                0.32071,                0.21886,                0.81644,                0.99757,                0.98856,                  0.995,                0.92287,                0.49967,                0.22555,                0.82505,             0.00025432,             0.00025432,             0.00025432
                    217,                0.32263,                0.22603,                0.81015,                      1,                      1,                  0.995,                 0.9294,                0.49778,                0.21505,                0.82459,             0.00024772,             0.00024772,             0.00024772
                    218,                0.32673,                0.22124,                0.81746,                      1,                      1,                  0.995,                0.92466,                0.49158,                0.20543,                0.82477,             0.00024111,             0.00024111,             0.00024111
                    219,                0.31289,                0.21661,                0.80694,                      1,                      1,                  0.995,                0.92953,                 0.5027,                0.21947,                0.82662,             0.00023451,             0.00023451,             0.00023451
                    220,                0.30616,                0.21526,                0.80937,                0.99224,                0.99898,                  0.995,                0.91766,                0.50831,                0.21526,                0.82876,             0.00022791,             0.00022791,             0.00022791
                    221,                0.31761,                0.22146,                 0.8092,                 0.9926,                0.99924,                  0.995,                0.92535,                 0.5067,                0.22021,                0.82952,             0.00022131,             0.00022131,             0.00022131
                    222,                0.31825,                0.22059,                0.80876,                0.99381,                0.99993,                  0.995,                0.92227,                0.50812,                0.21037,                0.83031,             0.00021471,             0.00021471,             0.00021471
                    223,                0.31693,                0.21914,                0.80378,                0.99577,                      1,                  0.995,                0.93297,                0.50424,                0.21328,                  0.829,             0.00020811,             0.00020811,             0.00020811
                    224,                0.31229,                0.22331,                0.80891,                0.99656,                      1,                  0.995,                0.92944,                 0.4996,                0.21508,                0.82653,             0.00020151,             0.00020151,             0.00020151
                    225,                0.30225,                0.21015,                0.80957,                0.99936,                      1,                  0.995,                0.93133,                0.49842,                0.20869,                 0.8243,             0.00019491,             0.00019491,             0.00019491
                    226,                0.30344,                 0.2167,                0.80686,                      1,                      1,                  0.995,                0.92966,                0.49862,                0.20504,                0.82176,              0.0001883,              0.0001883,              0.0001883
                    227,                0.31038,                0.21241,                0.81321,                      1,                      1,                  0.995,                0.92697,                0.50293,                0.20519,                0.82234,              0.0001817,              0.0001817,              0.0001817
                    228,                0.31102,                0.20825,                0.80762,                      1,                      1,                  0.995,                0.92737,                0.49053,                0.20814,                0.82024,              0.0001751,              0.0001751,              0.0001751
                    229,                0.31658,                0.21515,                0.81159,                      1,                      1,                  0.995,                0.92686,                0.49517,                0.21098,                0.81989,              0.0001685,              0.0001685,              0.0001685
                    230,                0.30913,                 0.2216,                0.81544,                0.99954,                      1,                  0.995,                0.92589,                0.50725,                0.21277,                0.82531,              0.0001619,              0.0001619,              0.0001619
                    231,                0.30907,                0.21288,                0.81492,                0.99966,                      1,                  0.995,                0.92782,                0.49672,                0.20854,                0.82574,              0.0001553,              0.0001553,              0.0001553
                    232,                0.30514,                0.21427,                0.80852,                0.99803,                0.98984,                  0.995,                0.92704,                0.49088,                0.20993,                0.82452,              0.0001487,              0.0001487,              0.0001487
                    233,                0.31191,                0.21687,                0.81666,                0.99804,                0.98937,                  0.995,                0.92619,                 0.4931,                0.20982,                0.82328,              0.0001421,              0.0001421,              0.0001421
                    234,                0.30351,                0.20668,                0.80694,                      1,                      1,                  0.995,                0.92575,                0.48112,                 0.2069,                0.82371,             0.00013549,             0.00013549,             0.00013549
                    235,                0.29441,                0.20735,                 0.8049,                      1,                      1,                  0.995,                0.92824,                 0.4891,                0.20733,                0.82502,             0.00012889,             0.00012889,             0.00012889
                    236,                0.30237,                0.20921,                0.82179,                      1,                      1,                  0.995,                 0.9173,                0.48873,                0.20405,                0.82491,             0.00012229,             0.00012229,             0.00012229
                    237,                0.27942,                0.19562,                0.80281,                      1,                      1,                  0.995,                0.92428,                0.49794,                0.20684,                0.82766,             0.00011569,             0.00011569,             0.00011569
                    238,                0.30731,                0.21406,                0.81402,                      1,                      1,                  0.995,                0.93024,                0.50702,                0.20702,                0.82785,             0.00010909,             0.00010909,             0.00010909
                    239,                0.29028,                   0.21,                0.80736,                      1,                      1,                  0.995,                 0.9192,                0.50441,                0.20632,                 0.8265,             0.00010249,             0.00010249,             0.00010249
                    240,                0.27923,                 0.2004,                0.80989,                      1,                      1,                  0.995,                0.92649,                0.50872,                0.20752,                0.82549,             9.5886e-05,             9.5886e-05,             9.5886e-05
                    241,                0.26611,                0.17265,                0.77966,                0.99536,                      1,                  0.995,                0.92945,                0.49507,                0.19811,                0.82739,             8.9285e-05,             8.9285e-05,             8.9285e-05
                    242,                0.26209,                0.17517,                 0.7981,                0.99411,                0.99944,                  0.995,                0.92189,                 0.5008,                0.20552,                0.83123,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    243,                0.26198,                0.17354,                0.78075,                0.99289,                0.99857,                  0.995,                0.91955,                0.50738,                0.21143,                0.83109,             7.6082e-05,             7.6082e-05,             7.6082e-05
                    244,                0.24532,                0.16223,                0.77721,                0.99232,                 0.9982,                  0.995,                0.92098,                0.51184,                0.21165,                0.82902,             6.9481e-05,             6.9481e-05,             6.9481e-05
                    245,                0.24662,                0.16628,                0.78924,                0.99471,                0.99897,                  0.995,                0.92327,                0.50708,                0.21098,                0.82912,             6.2879e-05,             6.2879e-05,             6.2879e-05
                    246,                0.24542,                0.16327,                0.78439,                0.99527,                0.99997,                  0.995,                0.91997,                0.50211,                0.21023,                0.82767,             5.6278e-05,             5.6278e-05,             5.6278e-05
                    247,                0.24643,                0.16538,                0.77596,                0.99511,                      1,                  0.995,                0.92644,                0.50108,                0.20397,                0.82814,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    248,                0.24108,                0.16744,                0.78842,                0.99533,                      1,                  0.995,                0.92746,                0.49888,                0.20873,                0.82903,             4.3075e-05,             4.3075e-05,             4.3075e-05
                    249,                0.24326,                0.16287,                0.78647,                0.99532,                0.99952,                  0.995,                 0.9238,                0.49861,                0.20967,                0.83026,             3.6474e-05,             3.6474e-05,             3.6474e-05
                    250,                 0.2424,                0.16091,                0.78425,                0.99436,                0.99968,                  0.995,                0.92085,                0.50295,                0.21219,                0.82962,             2.9873e-05,             2.9873e-05,             2.9873e-05
