                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                0.49341,                0.31967,                0.91001,                0.93773,                 0.9765,                 0.9811,                0.84076,                0.61368,                0.34926,                0.88151,             0.00068203,             0.00068203,             0.00068203
                    135,                0.52956,                0.33389,                0.91653,                0.95207,                0.95175,                0.97807,                0.83377,                0.61457,                0.37023,                0.87823,             0.00067637,             0.00067637,             0.00067637
                    136,                0.52421,                0.34312,                0.91002,                0.93767,                0.95646,                0.97254,                0.83777,                0.61539,                0.38768,                0.87774,             0.00067072,             0.00067072,             0.00067072
                    137,                0.52577,                0.33321,                0.91171,                0.94624,                0.96491,                0.97494,                 0.8465,                0.60274,                0.36586,                 0.8671,             0.00066506,             0.00066506,             0.00066506
                    138,                0.52353,                 0.3238,                0.91837,                0.94741,                0.97401,                0.97583,                0.84764,                0.61529,                0.38686,                0.87145,              0.0006594,              0.0006594,              0.0006594
                    139,                0.52321,                0.33335,                0.91513,                0.93239,                0.96402,                0.97408,                0.84574,                0.61309,                 0.4072,                0.87363,             0.00065374,             0.00065374,             0.00065374
                    140,                0.51281,                0.33583,                0.89826,                0.93887,                0.96649,                0.97396,                0.84527,                 0.6115,                0.38124,                 0.8765,             0.00064808,             0.00064808,             0.00064808
                    141,                0.51879,                0.34477,                0.91636,                0.94972,                0.96357,                0.97711,                0.84454,                0.60972,                0.37424,                0.88256,             0.00064242,             0.00064242,             0.00064242
                    142,                0.51184,                0.33092,                0.90698,                0.95084,                0.96829,                0.97649,                0.84087,                0.61321,                0.37693,                0.89325,             0.00063676,             0.00063676,             0.00063676
                    143,                0.51003,                0.33193,                0.91087,                0.93418,                0.97195,                0.97033,                0.83217,                0.62897,                0.38438,                0.90061,              0.0006311,              0.0006311,              0.0006311
                    144,                0.51005,                0.31913,                0.91407,                0.94273,                0.96053,                0.97189,                0.83093,                0.62893,                0.39361,                0.89402,             0.00062544,             0.00062544,             0.00062544
                    145,                0.51247,                0.33511,                0.90998,                0.92965,                0.96962,                0.97254,                0.83924,                0.59801,                 0.3955,                0.87302,             0.00061979,             0.00061979,             0.00061979
                    146,                0.48133,                0.31665,                0.91324,                0.95329,                 0.9302,                0.96831,                0.83687,                0.59548,                0.41837,                0.86417,             0.00061413,             0.00061413,             0.00061413
